type_scenario	variable_column_x	city	predicted_cluster
mobility	residential	Cachoeira Alta	2
mobility	residential	Anicuns	2
mobility	residential	Itapaci	2
mobility	residential	Corumbaíba	2
mobility	residential	Sanclerlândia	2
mobility	residential	Santo Antônio do Descoberto	2
mobility	residential	Campinorte	2
mobility	residential	Rubiataba	2
mobility	residential	Ipameri	2
mobility	residential	Caiapônia	2
mobility	residential	Posse	2
mobility	residential	Orizona	2
mobility	residential	Vianópolis	2
mobility	residential	Jussara	2
mobility	residential	Cidade Ocidental	2
mobility	residential	Maceió	11
mobility	residential	Coruripe	14
mobility	residential	Arapiraca	0
mobility	residential	São Miguel dos Campos	3
mobility	residential	Santana do Ipanema	3
mobility	residential	Palmeira dos Índios	3
mobility	residential	Rio Largo	3
mobility	residential	Chã Preta	3
mobility	residential	Pilar	3
mobility	residential	Girau do Ponciano	2
mobility	residential	Teotônio Vilela	2
mobility	residential	Delmiro Gouveia	2
mobility	residential	Porto Calvo	2
mobility	residential	União dos Palmares	2
mobility	residential	Marechal Deodoro	2
mobility	residential	São José da Laje	2
mobility	residential	Murici	2
mobility	residential	Maragogi	2
mobility	residential	Junqueiro	2
mobility	residential	Penedo	2
mobility	residential	Pão de Açúcar	2
mobility	residential	Cuiabá	12
mobility	residential	Lucas do Rio Verde	11
mobility	residential	Sorriso	11
mobility	residential	Campo Novo do Parecis	0
mobility	residential	Tangará da Serra	0
mobility	residential	Jaciara	14
mobility	residential	Nova Mutum	0
mobility	residential	Primavera do Leste	0
mobility	residential	Cáceres	11
mobility	residential	Campo Verde	11
mobility	residential	Várzea Grande	11
mobility	residential	Rondonópolis	16
mobility	residential	Vila Rica	14
mobility	residential	Água Boa	2
mobility	residential	Alto Araguaia	2
mobility	residential	Colíder	2
mobility	residential	Canarana	2
mobility	residential	Campos de Júlio	2
mobility	residential	Juara	2
mobility	residential	Sinop	2
mobility	residential	Barra do Garças	16
mobility	residential	Barra do Bugres	16
mobility	residential	Juína	16
mobility	residential	Querência	14
mobility	residential	Nobres	2
mobility	residential	Aripuanã	2
mobility	residential	Diamantino	2
mobility	residential	Colniza	2
mobility	residential	Nova Xavantina	2
mobility	residential	Brasnorte	2
mobility	residential	Araputanga	2
mobility	residential	Alta Floresta	2
mobility	residential	Pontes e Lacerda	2
mobility	residential	São José dos Quatro Marcos	2
mobility	residential	São José do Rio Claro	2
mobility	residential	Confresa	2
mobility	residential	Peixoto de Azevedo	2
mobility	residential	Mirassol d'Oeste	2
mobility	residential	Tapurah	2
mobility	residential	Augustinópolis	2
mobility	residential	Araguaína	0
mobility	residential	Gurupi	16
mobility	residential	Paraíso do Tocantins	16
mobility	residential	Guaraí	2
mobility	residential	Dianópolis	2
mobility	residential	Miracema do Tocantins	2
mobility	residential	Porto Nacional	14
mobility	residential	Tocantinópolis	14
mobility	residential	Araguatins	2
mobility	residential	Colinas do Tocantins	2
mobility	residential	Formoso do Araguaia	2
mobility	residential	Pedro Afonso	2
mobility	residential	Porto Velho	12
mobility	residential	Pimenta Bueno	12
mobility	residential	Guajará-Mirim	14
mobility	residential	Ji-Paraná	14
mobility	residential	Jaru	14
mobility	residential	Cacoal	14
mobility	residential	Ariquemes	14
mobility	residential	Vilhena	14
mobility	residential	Presidente Médici	14
mobility	residential	Ouro Preto do Oeste	14
mobility	residential	Rolim de Moura	14
mobility	residential	Buritis	14
mobility	residential	São Francisco do Guaporé	14
mobility	residential	São Miguel do Guaporé	14
mobility	residential	Colorado do Oeste	14
mobility	residential	Nova Mamoré	14
mobility	residential	Rio Branco	12
mobility	residential	Aracaju	12
mobility	residential	Itabaianinha	12
mobility	residential	Nossa Senhora da Glória	13
mobility	residential	Nossa Senhora do Socorro	11
mobility	residential	Lagarto	11
mobility	residential	Estância	11
mobility	residential	Simão Dias	3
mobility	residential	Propriá	13
mobility	residential	Carmópolis	13
mobility	residential	São Cristóvão	11
mobility	residential	Canindé de São Francisco	11
mobility	residential	Capela	11
mobility	residential	Itaporanga d'Ajuda	13
mobility	residential	Umbaúba	13
mobility	residential	Tobias Barreto	13
mobility	residential	Boquim	13
mobility	residential	Carira	13
mobility	residential	Campo do Brito	13
mobility	residential	Laranjeiras	13
mobility	residential	Barra dos Coqueiros	13
mobility	residential	Salgado	13
mobility	residential	Poço Verde	13
mobility	residential	Nossa Senhora das Dores	13
mobility	residential	Poço Redondo	13
mobility	residential	Boa Vista	11
mobility	residential	Macapá	11
mobility	residential	Laranjal do Jari	14
mobility	residential	Santana	16
mobility	residential	Oiapoque	14
mobility	residential	Nova Andradina	14
mobility	residential	Campo Grande	11
mobility	residential	Corumbá	11
mobility	residential	Naviraí	0
mobility	residential	Ponta Porã	0
mobility	residential	Sidrolândia	15
mobility	residential	Miranda	15
mobility	residential	Maracaju	15
mobility	residential	Amambai	15
mobility	residential	Dourados	0
mobility	residential	Três Lagoas	16
mobility	residential	São Gabriel do Oeste	3
mobility	residential	Ribas do Rio Pardo	2
mobility	residential	Eldorado	2
mobility	residential	Chapadão do Sul	0
mobility	residential	Aquidauana	16
mobility	residential	Itaporã	2
mobility	residential	Brasilândia	2
mobility	residential	Paranaíba	15
mobility	residential	Bataguassu	15
mobility	residential	Coxim	3
mobility	residential	Ivinhema	2
mobility	residential	Iguatemi	2
mobility	residential	Guia Lopes da Laguna	2
mobility	residential	Rio Brilhante	2
mobility	residential	Costa Rica	2
mobility	residential	Fátima do Sul	2
mobility	residential	Cassilândia	2
mobility	residential	Ladário	2
mobility	residential	Terenos	2
mobility	residential	Aparecida do Taboado	2
mobility	residential	Sonora	2
mobility	residential	Rio Verde de Mato Grosso	5
mobility	residential	Angélica	5
mobility	residential	Bela Vista	5
mobility	residential	Glória de Dourados	5
mobility	residential	Porto Murtinho	5
mobility	residential	Anastácio	5
mobility	residential	Itaquiraí	5
mobility	residential	Mundo Novo	5
mobility	residential	Camapuã	5
mobility	residential	Caarapó	5
mobility	residential	Deodápolis	5
mobility	residential	Água Clara	5
mobility	residential	Nova Alvorada do Sul	5
mobility	residential	Batayporã	5
