dimension	cluster	cluster_elements	means_cases	means_deaths	means_mobility
Cases	c-41	Santa Maria da Boa Vista,Altinho,Vertentes,Catende,Sirinhaém,Chã Grande,Macaparana	2.501373145846681	2.501373145846681	2.5444319460067497
Cases	c-42	Colinas,Itapecuru Mirim	6.61181324132108	6.61181324132108	6.625290588676417
Cases	c-43	Presidente Dutra,Lago da Pedra,São Raimundo das Mangabeiras,Santa Inês,Zé Doca,Coroatá	5.951775413984882	5.949964113142741	5.990416822897139
Cases	c-44	Codó,Barra do Corda	5.81957372938346	5.81957372938346	5.970706786651669
Cases	c-45	Vitória do Mearim,Grajaú	5.368124557155546	5.368124557155546	5.430427446569179
Cases	c-46	Jaguaribe,Pereiro	1.253924543705896	1.253924543705896	1.3633670791151107
Cases	c-47	Barreira,Marco,Santa Quitéria	1.165293358089504	1.1612085746229235	1.2411323584551932
Cases	c-48	Tabuleiro do Norte,Granja,Massapê,Jijoca de Jericoacoara	0.7905774616668539	0.7890456678668861	0.9193475815523058
Cases	c-49	São Benedito,Irauçuba,Bela Cruz	0.5251511308588913	0.5208906340337	0.6646794150731158
Cases	c-50	Iracema,Varjota,Missão Velha	1.402465464139392	1.402465464139392	1.418710161229847
Cases	c-51	Guaraciaba do Norte,Guaiúba,Ubajara,Viçosa do Ceará,Amontada,Senador Pompeu	0.7055840689180185	0.7051890164302707	0.7827584051993499
Cases	c-52	Lavras da Mangabeira,Monsenhor Tabosa,Novo Oriente,Santana do Acaraú,Nova Russas,Uruburetama,Itaitinga	0.5280558550114772	0.5273786221753378	0.6065616797900263
Cases	c-53	Campos Sales,Quixadá	0.7397732985913348	0.7397732985913348	0.8165729283839518
Cases	c-54	Jucás,Horizonte	0.8218431294010158	0.8218431294010158	1.2673040869891263
Cases	c-55	Forquilha,Independência	1.446517401213701	1.446517401213701	1.4680914885639293
Cases	c-56	Massaranduba,Campo Alegre	2.7417349399443793	2.7417349399443793	2.8068991376077976
Cases	c-57	Corupá,Palmitos	1.9689777440470135	1.9689777440470135	2.033277090363704
Cases	c-58	Luzerna,Guaraciaba	1.9658952164238555	1.9658952164238555	1.973012748406449
Cases	c-59	Trombudo Central,Cunha Porã,Luiz Alves	2.259938616391324	2.259938616391324	2.292450943632046
Cases	c-60	Barra Velha,Santa Cecília	2.125435677937811	2.125435677937811	2.2025684289463827
Cases	c-61	Abelardo Luz,Quilombo,Balneário Barra do Sul,Otacílio Costa,Itapiranga,Urubici,Pouso Redondo,Itá,Araquari,Irani,Faxinal dos Guedes,Pinhalzinho,Bombinhas,São José do Cedro	2.059741892542857	2.0587963125443323	2.0997616369382404
Cases	c-62	Garuva,Campo Erê,Herval d'Oeste	2.0401812119282123	2.0401812119282123	2.0638920134983127
